RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
14993.855040294373,10684.95673234213,18.806556905430718,1.7964487350740077,timesfm,xreg_a,5,-63,apple_fuji_box10kg_high,3
2169.6792074599184,2136.0973726425073,10.663713088820463,0.6209844374080193,timesfm,xreg_a,5,-63,apple_fuji_box10kg_low,3
8100.197117025414,7777.326615559786,22.38071884496081,1.7384149303339407,timesfm,xreg_a,5,-63,apple_fuji_box10kg_mid,3
23796.771909589785,22069.810805515717,15.976189061385806,2.31354165161357,timesfm,xreg_a,5,-63,apple_fuji_box10kg_premium,3
207.59843010221164,177.45177508752627,3.240844093027654,0.11972864312635452,timesfm,xreg_a,5,-63,cabbage_net8kg_high,3
1114.224658605697,947.5805326888864,66.6480940419098,0.9273653036612718,timesfm,xreg_a,5,-63,cabbage_net8kg_low,3
944.3616663976633,728.678087268151,27.212179563021742,0.5490050723579039,timesfm,xreg_a,5,-63,cabbage_net8kg_mid,3
245.92767774474822,192.52566652326155,2.0400452080079945,0.11976077033473406,timesfm,xreg_a,5,-63,cabbage_net8kg_premium,3
4672.894379585648,4013.670364630661,13.465554834298013,0.8868205858882111,timesfm,xreg_a,5,-63,carrot_box20kg_high,3
2278.896911043805,1504.869130852734,8.249607857601255,0.4164099864026121,timesfm,xreg_a,5,-63,carrot_box20kg_low,3
6197.16731354251,5455.427358751316,22.677510678319557,1.293087406315178,timesfm,xreg_a,5,-63,carrot_box20kg_mid,3
6351.700935438872,4404.779560309036,24.69627862165094,1.1656390475427192,timesfm,xreg_a,5,-63,crown_daisy_box4kg_high,3
5312.809115360748,3630.480849498917,29.049007254989874,1.26886618882046,timesfm,xreg_a,5,-63,crown_daisy_box4kg_low,3
5520.584195347141,3828.052707812578,26.169899320673828,1.1056648664458102,timesfm,xreg_a,5,-63,crown_daisy_box4kg_mid,3
11996.600485471636,10492.672935083747,12.307533008703505,0.8312255090826672,timesfm,xreg_a,5,-63,cucumber_bdadagi_ea100_high,3
5089.129706837088,4338.047050779224,11.326632210309862,0.6064137818765029,timesfm,xreg_a,5,-63,cucumber_bdadagi_ea100_low,3
10233.497129935175,8799.619034764306,15.12679063288351,0.8717283337957863,timesfm,xreg_a,5,-63,cucumber_bdadagi_ea100_mid,3
